transaction_id,date,year,month,quarter,day_of_week,product_category,region,channel,salesperson_id,quantity,unit_price,discount,revenue,profit,customer_churned,revenue_band,is_discounted
TXN000331,2022-09-13,2022,9,3,Tuesday,Electronics,South,Retail Store,SP_008,6,503.73,0.1,2720.14,634.94,0,L,1
TXN002113,2022-09-14,2022,9,3,Wednesday,Sports,West,Retail Store,SP_007,5,101.71,0.0,508.55,201.25,1,M,0
TXN003014,2022-09-14,2022,9,3,Wednesday,Books,East,Wholesale,SP_024,5,27.51,0.05,130.67,100.38,0,XS,1
TXN001857,2022-09-14,2022,9,3,Wednesday,Home Goods,South,Wholesale,SP_022,8,109.67,0.1,789.62,290.64,0,M,1
TXN003495,2022-09-15,2022,9,3,Thursday,Sports,East,Retail Store,SP_011,5,103.61,0.0,518.05,160.73,0,M,0
TXN003935,2022-09-15,2022,9,3,Thursday,Home Goods,East,Wholesale,SP_027,5,135.6,0.05,644.1,275.77,1,M,1
TXN002893,2022-09-16,2022,9,3,Friday,Sports,North,Retail Store,SP_040,7,98.95,0.0,692.65,251.03,1,M,0
TXN004292,2022-09-16,2022,9,3,Friday,Books,West,Mobile App,SP_011,9,21.42,0.05,183.14,134.48,0,XS,1
TXN003588,2022-09-16,2022,9,3,Friday,Home Goods,West,Online,SP_018,3,136.97,0.0,410.91,205.52,0,S,0
TXN001225,2022-09-16,2022,9,3,Friday,Electronics,South,Online,SP_036,6,439.06,0.0,2634.36,820.04,0,L,0
TXN001852,2022-09-16,2022,9,3,Friday,Electronics,West,Wholesale,SP_035,9,408.86,0.1,3311.77,977.91,0,L,1
TXN002506,2022-09-16,2022,9,3,Friday,Books,North,Online,SP_028,11,25.82,0.2,227.22,152.06,1,S,1
TXN000843,2022-09-16,2022,9,3,Friday,Sports,East,Online,SP_038,7,89.4,0.0,625.8,200.57,0,M,0
TXN003892,2022-09-16,2022,9,3,Friday,Home Goods,East,Wholesale,SP_015,7,114.55,0.1,721.67,248.64,0,M,1
TXN001630,2022-09-17,2022,9,3,Saturday,Electronics,Central,Wholesale,SP_002,8,425.69,0.15,2894.69,801.92,0,L,1
TXN002852,2022-09-17,2022,9,3,Saturday,Electronics,Central,Wholesale,SP_010,2,502.32,0.0,1004.64,257.5,0,L,0
TXN003866,2022-09-17,2022,9,3,Saturday,Sports,Central,Wholesale,SP_027,6,85.24,0.1,460.3,180.0,0,S,1
TXN004495,2022-09-18,2022,9,3,Sunday,Home Goods,West,Mobile App,SP_010,8,123.85,0.05,941.26,323.7,0,M,1
TXN004001,2022-09-18,2022,9,3,Sunday,Clothing,East,Retail Store,SP_019,6,65.41,0.0,392.46,175.43,0,S,0
TXN003158,2022-09-18,2022,9,3,Sunday,Clothing,South,Mobile App,SP_027,10,70.26,0.2,562.08,331.24,0,M,1
TXN004485,2022-09-19,2022,9,3,Monday,Sports,West,Retail Store,SP_022,9,103.87,0.1,841.35,298.06,0,M,1
TXN002798,2022-09-20,2022,9,3,Tuesday,Books,South,Retail Store,SP_037,8,28.74,0.05,218.42,132.17,1,S,1
TXN000941,2022-09-20,2022,9,3,Tuesday,Clothing,East,Retail Store,SP_031,13,78.02,0.0,1014.26,450.33,0,L,0
TXN002275,2022-09-20,2022,9,3,Tuesday,Books,North,Mobile App,SP_038,3,22.06,0.0,66.18,43.67,0,XS,0
TXN000529,2022-09-21,2022,9,3,Wednesday,Sports,East,Wholesale,SP_017,11,85.5,0.05,893.47,379.91,0,M,1
TXN001830,2022-09-21,2022,9,3,Wednesday,Clothing,Central,Wholesale,SP_031,15,67.41,0.1,910.03,578.77,0,M,1
TXN003220,2022-09-21,2022,9,3,Wednesday,Clothing,Central,Online,SP_012,17,77.56,0.15,1120.74,624.75,0,L,1
TXN002558,2022-09-21,2022,9,3,Wednesday,Clothing,South,Online,SP_017,13,69.42,0.15,767.09,489.89,0,M,1
TXN004708,2022-09-21,2022,9,3,Wednesday,Sports,North,Retail Store,SP_025,8,107.18,0.0,857.44,366.49,0,M,0
TXN003457,2022-09-22,2022,9,3,Thursday,Sports,Central,Wholesale,SP_004,12,84.48,0.1,912.38,391.07,0,M,1
TXN001411,2022-09-22,2022,9,3,Thursday,Home Goods,West,Retail Store,SP_016,6,137.02,0.0,822.12,353.6,0,M,0
TXN004364,2022-09-22,2022,9,3,Thursday,Books,South,Online,SP_032,4,21.27,0.1,76.57,55.6,0,XS,1
TXN000446,2022-09-22,2022,9,3,Thursday,Electronics,South,Retail Store,SP_027,7,420.55,0.05,2796.66,684.18,1,L,1
TXN000022,2022-09-22,2022,9,3,Thursday,Clothing,North,Retail Store,SP_037,19,86.03,0.15,1389.38,654.15,1,L,1
TXN002377,2022-09-22,2022,9,3,Thursday,Sports,East,Retail Store,SP_002,5,91.51,0.0,457.55,176.72,0,S,0
TXN003714,2022-09-23,2022,9,3,Friday,Electronics,East,Wholesale,SP_016,7,444.42,0.15,2644.3,712.35,0,L,1
TXN000699,2022-09-23,2022,9,3,Friday,Home Goods,West,Wholesale,SP_010,5,130.72,0.0,653.6,320.79,1,M,0
TXN004053,2022-09-23,2022,9,3,Friday,Books,East,Mobile App,SP_005,9,26.71,0.0,240.39,143.55,0,S,0
TXN004938,2022-09-24,2022,9,3,Saturday,Books,North,Mobile App,SP_032,4,28.71,0.0,114.84,60.63,0,XS,0
TXN000359,2022-09-24,2022,9,3,Saturday,Sports,East,Wholesale,SP_007,6,84.03,0.0,504.18,220.96,1,M,0
TXN003372,2022-09-24,2022,9,3,Saturday,Electronics,East,Wholesale,SP_015,5,494.58,0.1,2225.61,561.34,0,L,1
TXN000815,2022-09-24,2022,9,3,Saturday,Home Goods,North,Wholesale,SP_027,6,119.92,0.0,719.52,283.23,0,M,0
TXN001850,2022-09-25,2022,9,3,Sunday,Sports,North,Retail Store,SP_032,7,102.15,0.0,715.05,294.64,0,M,0
TXN001442,2022-09-25,2022,9,3,Sunday,Electronics,East,Wholesale,SP_026,8,498.11,0.05,3785.64,1069.81,0,L,1
TXN003141,2022-09-25,2022,9,3,Sunday,Clothing,North,Retail Store,SP_017,16,74.58,0.1,1073.95,666.91,0,L,1
TXN001259,2022-09-25,2022,9,3,Sunday,Clothing,West,Retail Store,SP_040,15,70.59,0.0,1058.85,618.33,1,L,0
TXN002735,2022-09-26,2022,9,3,Monday,Electronics,Central,Online,SP_015,8,470.04,0.0,3760.32,1163.36,1,L,0
TXN001440,2022-09-26,2022,9,3,Monday,Clothing,Central,Retail Store,SP_003,11,82.2,0.0,904.2,589.91,1,M,0
TXN002255,2022-09-26,2022,9,3,Monday,Home Goods,South,Retail Store,SP_030,4,126.57,0.0,506.28,254.24,1,M,0
TXN000694,2022-09-26,2022,9,3,Monday,Clothing,South,Wholesale,SP_029,12,72.25,0.05,823.65,419.79,1,M,1
TXN002873,2022-09-26,2022,9,3,Monday,Electronics,West,Retail Store,SP_025,11,418.93,0.15,3917.0,1262.13,0,L,1
TXN002901,2022-09-27,2022,9,3,Tuesday,Sports,East,Retail Store,SP_017,5,93.92,0.05,446.12,148.9,0,S,1
TXN003782,2022-09-28,2022,9,3,Wednesday,Sports,East,Wholesale,SP_033,5,85.04,0.0,425.2,156.54,1,S,0
TXN003823,2022-09-28,2022,9,3,Wednesday,Sports,Central,Wholesale,SP_017,9,98.25,0.15,751.61,235.86,0,M,1
TXN003405,2022-09-28,2022,9,3,Wednesday,Home Goods,West,Wholesale,SP_036,4,135.98,0.05,516.72,236.36,0,M,1
TXN002369,2022-09-28,2022,9,3,Wednesday,Clothing,Central,Mobile App,SP_003,12,78.25,0.05,892.05,452.83,1,M,1
TXN002433,2022-09-29,2022,9,3,Thursday,Books,East,Online,SP_002,7,26.15,0.1,164.74,117.37,1,XS,1
TXN002778,2022-09-29,2022,9,3,Thursday,Electronics,North,Retail Store,SP_011,6,398.5,0.1,2151.9,634.01,0,L,1
TXN002072,2022-09-29,2022,9,3,Thursday,Books,West,Online,SP_039,5,21.66,0.0,108.3,67.6,0,XS,0
TXN001969,2022-09-30,2022,9,3,Friday,Home Goods,South,Mobile App,SP_017,5,117.98,0.05,560.4,261.01,0,M,1
TXN004535,2022-10-01,2022,10,4,Saturday,Clothing,South,Retail Store,SP_032,9,80.2,0.05,685.71,376.72,0,M,1
TXN001722,2022-10-01,2022,10,4,Saturday,Clothing,South,Online,SP_035,14,75.05,0.05,998.16,648.04,1,M,1
TXN004310,2022-10-01,2022,10,4,Saturday,Home Goods,South,Mobile App,SP_033,6,109.47,0.05,623.98,300.67,0,M,1
TXN003675,2022-10-01,2022,10,4,Saturday,Electronics,North,Retail Store,SP_024,6,462.56,0.0,2775.36,732.92,0,L,0
TXN003149,2022-10-01,2022,10,4,Saturday,Clothing,South,Wholesale,SP_030,10,84.39,0.0,843.9,431.65,0,M,0
TXN000538,2022-10-02,2022,10,4,Sunday,Clothing,North,Mobile App,SP_033,9,64.59,0.05,552.24,312.14,1,M,1
TXN000822,2022-10-02,2022,10,4,Sunday,Electronics,Central,Wholesale,SP_014,9,426.9,0.0,3842.1,1079.36,1,L,0
TXN000769,2022-10-02,2022,10,4,Sunday,Books,East,Mobile App,SP_035,7,23.98,0.0,167.86,123.65,0,XS,0
TXN004770,2022-10-02,2022,10,4,Sunday,Clothing,South,Wholesale,SP_003,16,73.15,0.0,1170.4,608.37,0,L,0
TXN000587,2022-10-03,2022,10,4,Monday,Books,North,Online,SP_017,7,24.98,0.0,174.86,105.02,0,XS,0
TXN000267,2022-10-03,2022,10,4,Monday,Clothing,South,Mobile App,SP_033,8,78.69,0.05,598.04,379.14,0,M,1
TXN004656,2022-10-03,2022,10,4,Monday,Clothing,East,Retail Store,SP_004,8,65.01,0.15,442.07,205.05,0,S,1
TXN001521,2022-10-04,2022,10,4,Tuesday,Sports,Central,Online,SP_026,8,101.18,0.0,809.44,282.94,0,M,0
TXN001569,2022-10-04,2022,10,4,Tuesday,Books,East,Mobile App,SP_023,5,22.65,0.05,107.59,62.53,0,XS,1
TXN003960,2022-10-04,2022,10,4,Tuesday,Sports,South,Online,SP_027,4,86.12,0.0,344.48,147.34,1,S,0
TXN004819,2022-10-04,2022,10,4,Tuesday,Home Goods,Central,Mobile App,SP_033,12,134.52,0.1,1452.82,546.14,0,L,1
TXN001532,2022-10-04,2022,10,4,Tuesday,Home Goods,West,Retail Store,SP_033,3,124.69,0.0,374.07,148.25,1,S,0
TXN001308,2022-10-04,2022,10,4,Tuesday,Sports,Central,Online,SP_020,10,88.45,0.0,884.5,316.32,0,M,0
TXN000618,2022-10-04,2022,10,4,Tuesday,Clothing,South,Mobile App,SP_018,12,82.49,0.1,890.89,450.31,1,M,1
TXN002904,2022-10-05,2022,10,4,Wednesday,Clothing,Central,Wholesale,SP_025,12,85.88,0.1,927.5,576.42,0,M,1
TXN001869,2022-10-05,2022,10,4,Wednesday,Home Goods,West,Retail Store,SP_012,7,118.41,0.0,828.87,397.19,1,M,0
TXN002740,2022-10-05,2022,10,4,Wednesday,Books,East,Online,SP_001,3,24.28,0.0,72.84,52.99,0,XS,0
TXN001115,2022-10-05,2022,10,4,Wednesday,Home Goods,North,Wholesale,SP_034,7,105.41,0.05,700.98,276.38,1,M,1
TXN000059,2022-10-05,2022,10,4,Wednesday,Sports,Central,Online,SP_025,6,94.19,0.15,480.37,176.1,0,S,1
TXN002082,2022-10-06,2022,10,4,Thursday,Books,Central,Retail Store,SP_013,13,28.07,0.2,291.93,225.91,0,S,1
TXN004329,2022-10-06,2022,10,4,Thursday,Home Goods,West,Online,SP_026,5,115.57,0.05,548.96,193.03,0,M,1
TXN000368,2022-10-06,2022,10,4,Thursday,Clothing,West,Wholesale,SP_019,7,72.45,0.1,456.44,205.97,0,S,1
TXN000452,2022-10-06,2022,10,4,Thursday,Sports,North,Wholesale,SP_014,3,100.5,0.05,286.43,118.99,0,S,1
TXN001512,2022-10-06,2022,10,4,Thursday,Electronics,North,Wholesale,SP_001,4,480.27,0.1,1728.97,545.23,0,L,1
TXN000245,2022-10-06,2022,10,4,Thursday,Home Goods,South,Online,SP_002,11,131.04,0.1,1297.3,650.54,0,L,1
TXN000559,2022-10-06,2022,10,4,Thursday,Electronics,Central,Retail Store,SP_022,7,463.01,0.05,3079.02,815.93,0,L,1
TXN002446,2022-10-06,2022,10,4,Thursday,Home Goods,South,Retail Store,SP_023,8,108.09,0.15,735.01,346.51,0,M,1
TXN002674,2022-10-07,2022,10,4,Friday,Sports,Central,Retail Store,SP_031,6,96.4,0.0,578.4,185.61,0,M,0
TXN001679,2022-10-07,2022,10,4,Friday,Electronics,West,Online,SP_034,5,454.54,0.0,2272.7,535.93,0,L,0
TXN002290,2022-10-08,2022,10,4,Saturday,Sports,North,Retail Store,SP_007,6,91.36,0.05,520.75,191.4,0,M,1
TXN001858,2022-10-08,2022,10,4,Saturday,Sports,East,Mobile App,SP_037,3,94.66,0.0,283.98,93.38,0,S,0
TXN000812,2022-10-09,2022,10,4,Sunday,Books,Central,Online,SP_014,9,25.26,0.05,215.97,133.6,0,S,1
TXN000648,2022-10-09,2022,10,4,Sunday,Sports,East,Online,SP_010,8,102.92,0.05,782.19,297.27,0,M,1
TXN000234,2022-10-09,2022,10,4,Sunday,Home Goods,Central,Mobile App,SP_035,8,109.09,0.05,829.08,411.09,1,M,1
TXN002687,2022-10-10,2022,10,4,Monday,Electronics,North,Online,SP_013,4,429.76,0.1,1547.14,486.01,0,L,1
TXN003455,2022-10-10,2022,10,4,Monday,Sports,North,Wholesale,SP_034,8,100.79,0.05,766.0,291.84,1,M,1
TXN002994,2022-10-10,2022,10,4,Monday,Electronics,Central,Retail Store,SP_033,6,427.17,0.1,2306.72,645.45,0,L,1
TXN000041,2022-10-10,2022,10,4,Monday,Home Goods,South,Wholesale,SP_016,7,137.5,0.0,962.5,436.29,1,M,0
TXN001253,2022-10-10,2022,10,4,Monday,Electronics,West,Retail Store,SP_030,5,443.53,0.0,2217.65,571.42,0,L,0
TXN001470,2022-10-11,2022,10,4,Tuesday,Electronics,South,Mobile App,SP_010,7,397.2,0.05,2641.38,601.41,0,L,1
TXN000946,2022-10-12,2022,10,4,Wednesday,Home Goods,South,Wholesale,SP_029,12,112.2,0.05,1279.08,567.32,1,L,1
TXN001460,2022-10-12,2022,10,4,Wednesday,Home Goods,Central,Mobile App,SP_014,11,103.96,0.1,1029.2,391.76,0,L,1
TXN001810,2022-10-13,2022,10,4,Thursday,Books,Central,Mobile App,SP_015,6,26.52,0.15,135.25,84.89,0,XS,1
TXN003520,2022-10-13,2022,10,4,Thursday,Electronics,West,Retail Store,SP_023,6,447.5,0.1,2416.5,720.02,0,L,1
TXN003631,2022-10-13,2022,10,4,Thursday,Clothing,East,Retail Store,SP_036,21,71.81,0.05,1432.61,932.39,0,L,1
TXN001721,2022-10-13,2022,10,4,Thursday,Sports,South,Retail Store,SP_031,8,92.29,0.0,738.32,314.75,0,M,0
TXN004481,2022-10-13,2022,10,4,Thursday,Electronics,Central,Mobile App,SP_040,10,469.06,0.05,4456.07,1438.42,0,L,1
TXN003557,2022-10-14,2022,10,4,Friday,Sports,North,Wholesale,SP_009,4,103.16,0.05,392.01,162.05,0,S,1
TXN004072,2022-10-14,2022,10,4,Friday,Books,North,Wholesale,SP_014,6,28.57,0.2,137.14,84.29,0,XS,1
TXN001488,2022-10-14,2022,10,4,Friday,Books,South,Mobile App,SP_015,4,24.79,0.0,99.16,62.61,0,XS,0
TXN003849,2022-10-14,2022,10,4,Friday,Books,Central,Online,SP_009,11,24.31,0.0,267.41,204.47,0,S,0
TXN003513,2022-10-14,2022,10,4,Friday,Sports,North,Online,SP_029,5,95.37,0.0,476.85,205.63,0,S,0
TXN002046,2022-10-15,2022,10,4,Saturday,Books,North,Online,SP_009,6,26.92,0.1,145.37,101.7,1,XS,1
TXN003056,2022-10-15,2022,10,4,Saturday,Clothing,South,Mobile App,SP_002,4,64.71,0.1,232.96,113.29,1,S,1
TXN000322,2022-10-16,2022,10,4,Sunday,Books,Central,Wholesale,SP_016,7,24.87,0.0,174.09,128.59,1,XS,0
TXN000381,2022-10-16,2022,10,4,Sunday,Electronics,East,Online,SP_008,5,456.82,0.0,2284.1,615.85,0,L,0
TXN000747,2022-10-16,2022,10,4,Sunday,Books,Central,Retail Store,SP_021,7,25.5,0.05,169.57,108.98,0,XS,1
TXN003290,2022-10-16,2022,10,4,Sunday,Home Goods,North,Mobile App,SP_011,8,108.79,0.05,826.8,375.57,1,M,1
TXN002641,2022-10-16,2022,10,4,Sunday,Clothing,South,Online,SP_028,10,85.06,0.0,850.6,549.46,0,M,0
TXN000966,2022-10-17,2022,10,4,Monday,Sports,South,Wholesale,SP_011,7,94.3,0.0,660.1,220.02,0,M,0
TXN004272,2022-10-17,2022,10,4,Monday,Electronics,North,Wholesale,SP_011,13,430.15,0.05,5312.35,1201.94,0,XL,1
TXN004947,2022-10-17,2022,10,4,Monday,Electronics,South,Wholesale,SP_002,6,460.04,0.1,2484.22,809.79,0,L,1
TXN003996,2022-10-17,2022,10,4,Monday,Books,East,Retail Store,SP_037,2,28.32,0.05,53.81,28.13,1,XS,1
TXN000440,2022-10-18,2022,10,4,Tuesday,Home Goods,North,Wholesale,SP_008,9,128.73,0.05,1100.64,412.04,0,L,1
TXN000948,2022-10-18,2022,10,4,Tuesday,Clothing,North,Wholesale,SP_019,10,79.73,0.05,757.44,443.44,0,M,1
TXN002935,2022-10-19,2022,10,4,Wednesday,Home Goods,Central,Mobile App,SP_013,4,135.95,0.15,462.23,226.38,0,S,1
TXN000754,2022-10-19,2022,10,4,Wednesday,Home Goods,Central,Online,SP_020,3,119.35,0.0,358.05,127.78,0,S,0
TXN002407,2022-10-19,2022,10,4,Wednesday,Clothing,North,Retail Store,SP_014,9,67.74,0.0,609.66,307.6,0,M,0
TXN004867,2022-10-20,2022,10,4,Thursday,Books,Central,Wholesale,SP_039,8,26.74,0.0,213.92,140.74,1,S,0
TXN003739,2022-10-20,2022,10,4,Thursday,Sports,Central,Online,SP_027,10,85.61,0.1,770.49,260.29,0,M,1
TXN001637,2022-10-20,2022,10,4,Thursday,Home Goods,South,Mobile App,SP_030,8,121.34,0.0,970.72,329.19,1,M,0
TXN003020,2022-10-20,2022,10,4,Thursday,Books,East,Retail Store,SP_012,9,26.36,0.05,225.38,144.15,0,S,1
TXN002520,2022-10-20,2022,10,4,Thursday,Home Goods,East,Wholesale,SP_031,7,130.25,0.0,911.75,336.71,1,M,0
TXN003232,2022-10-21,2022,10,4,Friday,Sports,West,Online,SP_031,4,91.13,0.05,346.29,121.85,0,S,1
TXN002438,2022-10-21,2022,10,4,Friday,Electronics,West,Mobile App,SP_012,4,392.14,0.15,1333.28,409.73,0,L,1
TXN001382,2022-10-21,2022,10,4,Friday,Clothing,East,Mobile App,SP_018,12,73.66,0.15,751.33,433.93,1,M,1
TXN002288,2022-10-22,2022,10,4,Saturday,Home Goods,South,Online,SP_003,4,104.09,0.05,395.54,136.88,1,S,1
TXN001297,2022-10-22,2022,10,4,Saturday,Electronics,East,Online,SP_021,10,393.63,0.1,3542.67,1085.57,0,L,1
TXN004113,2022-10-23,2022,10,4,Sunday,Clothing,Central,Retail Store,SP_037,27,71.42,0.0,1928.34,1192.37,1,L,0
TXN003338,2022-10-23,2022,10,4,Sunday,Electronics,East,Retail Store,SP_009,6,444.8,0.1,2401.92,575.05,0,L,1
TXN001490,2022-10-23,2022,10,4,Sunday,Clothing,North,Online,SP_002,16,76.16,0.05,1157.63,687.75,0,L,1
TXN004305,2022-10-24,2022,10,4,Monday,Books,West,Mobile App,SP_031,5,22.45,0.1,101.03,71.57,0,XS,1
TXN002144,2022-10-24,2022,10,4,Monday,Home Goods,Central,Mobile App,SP_014,8,121.41,0.05,922.72,336.57,1,M,1
TXN000199,2022-10-24,2022,10,4,Monday,Home Goods,South,Mobile App,SP_005,11,127.4,0.05,1331.33,601.3,0,L,1
TXN003072,2022-10-25,2022,10,4,Tuesday,Clothing,East,Wholesale,SP_027,13,81.68,0.1,955.66,577.76,1,M,1
TXN002261,2022-10-25,2022,10,4,Tuesday,Sports,South,Wholesale,SP_028,7,96.72,0.1,609.34,202.65,0,M,1
TXN000753,2022-10-25,2022,10,4,Tuesday,Books,North,Online,SP_027,4,28.25,0.05,107.35,74.17,0,XS,1
TXN002070,2022-10-25,2022,10,4,Tuesday,Sports,Central,Wholesale,SP_010,5,99.49,0.0,497.45,184.76,0,S,0
TXN004533,2022-10-26,2022,10,4,Wednesday,Home Goods,Central,Wholesale,SP_004,9,117.65,0.0,1058.85,391.07,0,L,0
TXN002090,2022-10-26,2022,10,4,Wednesday,Sports,South,Wholesale,SP_040,8,80.92,0.1,582.62,196.21,1,M,1
TXN001400,2022-10-27,2022,10,4,Thursday,Electronics,North,Wholesale,SP_015,11,411.96,0.1,4078.4,1153.09,0,L,1
TXN000737,2022-10-27,2022,10,4,Thursday,Home Goods,West,Mobile App,SP_021,6,107.17,0.05,610.87,278.11,0,M,1
TXN001866,2022-10-27,2022,10,4,Thursday,Sports,South,Retail Store,SP_038,13,105.9,0.0,1376.7,494.03,1,L,0
TXN003148,2022-10-28,2022,10,4,Friday,Clothing,West,Retail Store,SP_023,9,64.79,0.05,553.95,300.85,0,M,1
TXN000172,2022-10-28,2022,10,4,Friday,Sports,Central,Wholesale,SP_030,5,94.56,0.05,449.16,147.86,0,S,1
TXN003157,2022-10-28,2022,10,4,Friday,Clothing,East,Wholesale,SP_025,10,84.71,0.1,762.39,377.73,0,M,1
TXN004311,2022-10-28,2022,10,4,Friday,Home Goods,East,Online,SP_019,10,134.14,0.0,1341.4,544.66,0,L,0
TXN001137,2022-10-29,2022,10,4,Saturday,Electronics,Central,Mobile App,SP_025,7,423.37,0.0,2963.59,816.75,0,L,0
TXN001328,2022-10-29,2022,10,4,Saturday,Electronics,Central,Retail Store,SP_026,5,458.85,0.1,2064.83,671.02,1,L,1
TXN004806,2022-10-29,2022,10,4,Saturday,Clothing,Central,Online,SP_022,13,69.91,0.0,908.83,476.44,0,M,0
TXN001007,2022-10-30,2022,10,4,Sunday,Electronics,West,Mobile App,SP_037,8,506.02,0.05,3845.75,1287.51,0,L,1
TXN001645,2022-10-30,2022,10,4,Sunday,Books,East,Mobile App,SP_005,6,25.4,0.05,144.78,97.06,0,XS,1
TXN001239,2022-10-30,2022,10,4,Sunday,Sports,West,Retail Store,SP_017,9,88.31,0.0,794.79,243.66,1,M,0
TXN004735,2022-10-30,2022,10,4,Sunday,Sports,East,Mobile App,SP_031,5,92.31,0.0,461.55,192.49,1,S,0
TXN004018,2022-10-30,2022,10,4,Sunday,Electronics,East,Online,SP_035,4,384.38,0.1,1383.77,385.6,0,L,1
TXN000912,2022-10-30,2022,10,4,Sunday,Clothing,North,Wholesale,SP_015,11,74.61,0.0,820.71,468.97,0,M,0
TXN000062,2022-10-31,2022,10,4,Monday,Sports,East,Retail Store,SP_013,9,106.58,0.05,911.26,363.49,0,M,1
TXN004220,2022-10-31,2022,10,4,Monday,Electronics,West,Wholesale,SP_022,8,495.54,0.15,3369.67,924.17,0,L,1
TXN003015,2022-10-31,2022,10,4,Monday,Clothing,North,Retail Store,SP_035,17,69.45,0.0,1180.65,525.66,1,L,0
TXN004883,2022-11-01,2022,11,4,Tuesday,Electronics,North,Mobile App,SP_034,19,505.57,0.1,8645.25,2579.15,0,XL,1
TXN003689,2022-11-01,2022,11,4,Tuesday,Clothing,Central,Retail Store,SP_023,8,71.85,0.2,459.84,268.8,0,S,1
TXN003347,2022-11-01,2022,11,4,Tuesday,Home Goods,Central,Online,SP_008,10,103.92,0.0,1039.2,522.34,0,L,0
TXN002995,2022-11-01,2022,11,4,Tuesday,Clothing,North,Online,SP_011,4,68.51,0.0,274.04,121.34,0,S,0
TXN002534,2022-11-01,2022,11,4,Tuesday,Clothing,Central,Retail Store,SP_009,12,70.78,0.0,849.36,383.09,0,M,0
TXN002721,2022-11-02,2022,11,4,Wednesday,Home Goods,South,Retail Store,SP_037,9,105.7,0.05,903.74,313.49,0,M,1
TXN003231,2022-11-02,2022,11,4,Wednesday,Books,West,Mobile App,SP_017,9,23.43,0.1,189.78,117.82,0,XS,1
TXN001882,2022-11-02,2022,11,4,Wednesday,Home Goods,South,Retail Store,SP_013,4,110.82,0.0,443.28,167.94,0,S,0
TXN000819,2022-11-02,2022,11,4,Wednesday,Clothing,North,Retail Store,SP_014,4,75.02,0.1,270.07,137.94,0,S,1
TXN004994,2022-11-02,2022,11,4,Wednesday,Clothing,Central,Online,SP_024,3,74.65,0.15,190.36,114.08,0,XS,1
TXN000155,2022-11-03,2022,11,4,Thursday,Books,South,Online,SP_030,6,27.9,0.15,142.29,97.88,0,XS,1
TXN000454,2022-11-03,2022,11,4,Thursday,Clothing,North,Retail Store,SP_023,9,81.97,0.0,737.73,363.28,1,M,0
TXN004963,2022-11-03,2022,11,4,Thursday,Electronics,West,Wholesale,SP_034,10,477.77,0.0,4777.7,1470.07,0,L,0
TXN002486,2022-11-03,2022,11,4,Thursday,Clothing,Central,Wholesale,SP_031,5,69.54,0.0,347.7,201.8,0,S,0
TXN004423,2022-11-03,2022,11,4,Thursday,Home Goods,West,Online,SP_015,5,136.0,0.05,646.0,231.03,0,M,1
TXN001160,2022-11-04,2022,11,4,Friday,Electronics,South,Online,SP_039,19,419.15,0.05,7565.66,1941.85,0,XL,1
TXN004605,2022-11-04,2022,11,4,Friday,Books,West,Retail Store,SP_030,6,27.18,0.0,163.08,87.5,0,XS,0
TXN001362,2022-11-04,2022,11,4,Friday,Home Goods,East,Online,SP_001,4,117.81,0.0,471.24,220.63,0,S,0
TXN004209,2022-11-04,2022,11,4,Friday,Sports,East,Mobile App,SP_030,5,105.04,0.0,525.2,211.56,0,M,0
TXN004503,2022-11-04,2022,11,4,Friday,Sports,North,Retail Store,SP_014,6,99.36,0.05,566.35,206.22,0,M,1
TXN001065,2022-11-05,2022,11,4,Saturday,Electronics,East,Online,SP_026,11,414.94,0.0,4564.34,1205.81,0,L,0
TXN003982,2022-11-05,2022,11,4,Saturday,Electronics,West,Mobile App,SP_033,21,499.37,0.0,10486.77,3365.63,0,XL,0
TXN003815,2022-11-05,2022,11,4,Saturday,Electronics,North,Online,SP_005,13,507.36,0.0,6595.68,2012.15,0,XL,0
TXN002689,2022-11-06,2022,11,4,Sunday,Books,West,Mobile App,SP_005,2,24.82,0.0,49.64,36.35,0,XS,0
TXN001175,2022-11-06,2022,11,4,Sunday,Home Goods,North,Online,SP_002,3,106.08,0.05,302.33,144.39,0,S,1
TXN004426,2022-11-06,2022,11,4,Sunday,Electronics,Central,Retail Store,SP_025,15,515.58,0.2,6186.96,2013.55,1,XL,1
TXN003968,2022-11-06,2022,11,4,Sunday,Home Goods,Central,Online,SP_003,7,105.09,0.0,735.63,345.41,0,M,0
TXN000061,2022-11-08,2022,11,4,Tuesday,Books,East,Online,SP_020,5,23.94,0.05,113.72,85.07,0,XS,1
TXN000832,2022-11-08,2022,11,4,Tuesday,Home Goods,West,Mobile App,SP_002,5,120.63,0.0,603.15,204.17,1,M,0
TXN000028,2022-11-08,2022,11,4,Tuesday,Electronics,Central,Retail Store,SP_018,6,388.71,0.1,2099.03,479.76,0,L,1
TXN001728,2022-11-08,2022,11,4,Tuesday,Books,Central,Wholesale,SP_040,3,28.06,0.1,75.76,52.15,0,XS,1
TXN002469,2022-11-09,2022,11,4,Wednesday,Electronics,Central,Retail Store,SP_035,20,426.15,0.05,8096.85,2586.36,0,XL,1
TXN002896,2022-11-09,2022,11,4,Wednesday,Books,East,Mobile App,SP_001,10,24.76,0.05,235.22,160.76,0,S,1
TXN002236,2022-11-09,2022,11,4,Wednesday,Home Goods,Central,Retail Store,SP_038,4,136.82,0.05,519.92,199.91,0,M,1
